,year,price,engine_size,mileage,Diesel,Hybrid,otherFuel,Petrol,Automatic,Manual,otherTransmission,Semi-Auto
1711,2016,18750,30.0,62.8,1,0,0,0,0,0,0,1
1712,2016,23950,145.0,54.3,1,0,0,0,1,0,0,0
1713,2017,36895,145.0,33.6,0,0,0,1,0,0,0,1
1714,2019,34890,135.0,217.3,0,1,0,0,0,0,0,1
1715,2019,31980,145.0,46.3,0,0,0,1,0,0,0,1
1716,2019,29890,145.0,60.1,1,0,0,0,0,0,0,1
1717,2019,31890,145.0,54.3,1,0,0,0,0,0,0,1
1718,2019,66890,145.0,28.5,0,0,0,1,0,0,0,1
1719,2019,37995,145.0,54.3,1,0,0,0,0,0,0,1
1720,2016,24890,30.0,65.7,1,0,0,0,0,0,0,1
1721,2016,17979,30.0,64.2,1,0,0,0,0,0,0,1
1722,2019,27889,145.0,43.5,0,0,0,1,1,0,0,0
1723,2019,26981,145.0,61.4,1,0,0,0,1,0,0,0
1724,2019,22980,145.0,65.7,1,0,0,0,0,1,0,0
1725,2019,29990,145.0,61.4,1,0,0,0,1,0,0,0
1726,2017,26949,145.0,40.9,0,0,0,1,1,0,0,0
1727,2018,24750,145.0,58.9,1,0,0,0,1,0,0,0
1728,2017,21490,150.0,67.3,1,0,0,0,0,0,0,1
1729,2016,36981,305.0,34.5,0,0,0,1,0,0,0,1
1730,2019,34989,145.0,55.4,1,0,0,0,1,0,0,0
1731,2017,18981,145.0,64.2,1,0,0,0,0,0,0,1
1732,2017,23990,145.0,43.5,0,0,0,1,0,0,0,1
1733,2019,25995,145.0,60.1,1,0,0,0,1,0,0,0
1734,2018,26595,145.0,57.7,1,0,0,0,0,0,0,1
1735,2019,33995,145.0,42.8,0,0,0,1,1,0,0,0
1736,2019,26795,145.0,56.5,1,0,0,0,0,0,0,1
1737,2019,27195,145.0,57.7,1,0,0,0,1,0,0,0
1738,2019,27995,145.0,56.5,1,0,0,0,1,0,0,0
1739,2019,32995,145.0,42.2,0,0,0,1,1,0,0,0
1740,2019,27889,145.0,61.4,1,0,0,0,0,0,0,1
1741,2019,31890,145.0,44.1,0,0,0,1,1,0,0,0
1742,2019,23490,145.0,45.6,0,0,0,1,1,0,0,0
1743,2018,21189,145.0,60.1,1,0,0,0,1,0,0,0
1744,2019,31980,145.0,54.3,1,0,0,0,1,0,0,0
1745,2019,32499,145.0,44.1,0,0,0,1,1,0,0,0
1746,2019,30889,145.0,61.4,1,0,0,0,1,0,0,0
1747,2019,33000,145.0,44.1,0,0,0,1,1,0,0,0
1748,2019,28980,145.0,41.5,0,0,0,1,1,0,0,0
1749,2019,30890,145.0,61.4,1,0,0,0,1,0,0,0
1750,2018,20889,145.0,44.1,0,0,0,1,0,0,0,1
1751,2018,43750,145.0,32.8,0,0,0,1,0,0,0,1
1752,2017,22489,145.0,47.1,0,0,0,1,1,0,0,0
1753,2019,37950,145.0,54.3,1,0,0,0,1,0,0,0
1754,2019,59950,145.0,27.2,0,0,0,1,1,0,0,0
1755,2019,46950,145.0,29.7,0,0,0,1,1,0,0,0
1756,2019,31950,145.0,46.3,0,0,0,1,1,0,0,0
1757,2016,23950,145.0,54.3,1,0,0,0,1,0,0,0
1758,2016,20895,125.0,60.1,1,0,0,0,0,0,0,1
1759,2016,31495,300.0,34.0,0,0,0,1,1,0,0,0
1760,2019,42995,145.0,29.7,0,0,0,1,0,0,0,1
1761,2014,13295,160.0,44.8,0,0,0,1,0,0,0,1
1762,2019,27495,145.0,55.4,1,0,0,0,0,0,0,1
1763,2019,28995,145.0,64.2,1,0,0,0,0,0,0,1
1764,2016,35995,300.0,34.5,0,0,0,1,1,0,0,0
1765,2019,30995,145.0,44.1,0,0,0,1,1,0,0,0
1766,2019,30995,145.0,44.1,0,0,0,1,1,0,0,0
1767,2019,29995,145.0,61.4,1,0,0,0,1,0,0,0
1768,2019,31995,145.0,44.1,0,0,0,1,1,0,0,0
1769,2019,31995,145.0,44.1,0,0,0,1,1,0,0,0
1770,2019,29995,145.0,55.4,1,0,0,0,1,0,0,0
1771,2019,30890,145.0,61.4,1,0,0,0,1,0,0,0
1772,2019,29990,145.0,61.4,1,0,0,0,1,0,0,0
1773,2019,35000,145.0,42.2,0,0,0,1,1,0,0,0
1774,2019,32499,145.0,46.3,0,0,0,1,0,0,0,1
1775,2018,45895,145.0,32.8,0,0,0,1,0,0,0,1
1776,2019,23995,145.0,47.1,0,0,0,1,1,0,0,0
1777,2017,17099,145.0,65.7,1,0,0,0,0,0,0,1
1778,2018,29099,145.0,54.3,1,0,0,0,0,0,0,1
1779,2019,23589,145.0,61.4,1,0,0,0,0,0,0,1
1780,2019,23389,145.0,61.4,1,0,0,0,0,0,0,1
1781,2019,25899,145.0,42.2,0,0,0,1,0,0,0,1
1782,2019,23489,145.0,61.4,1,0,0,0,0,0,0,1
1783,2017,35149,145.0,35.3,0,0,0,1,0,0,0,1
1784,2016,40999,300.0,32.8,0,0,0,1,0,0,0,1
1785,2015,15849,30.0,62.8,1,0,0,0,0,0,0,1
1786,2019,35049,145.0,44.1,0,0,0,1,0,0,0,1
1787,2019,24950,145.0,44.1,0,0,0,1,1,0,0,0
1788,2017,20889,30.0,61.4,1,0,0,0,1,0,0,0
1789,2019,23949,145.0,45.6,0,0,0,1,1,0,0,0
1790,2019,29949,145.0,44.1,0,0,0,1,1,0,0,0
1791,2014,13950,20.0,64.2,1,0,0,0,0,0,0,1
1792,2019,39950,145.0,29.7,0,0,0,1,0,0,0,1
1793,2019,28950,145.0,56.5,1,0,0,0,1,0,0,0
1794,2019,28950,145.0,54.3,1,0,0,0,0,0,0,1
1795,2019,25950,145.0,44.1,0,0,0,1,1,0,0,0
1796,2019,32499,145.0,44.1,0,0,0,1,1,0,0,0
1797,2019,32499,145.0,44.1,0,0,0,1,1,0,0,0
1798,2019,42490,145.0,29.1,0,0,0,1,0,0,0,1
1799,2019,31890,145.0,46.3,1,0,0,0,1,0,0,0
1800,2019,29889,145.0,57.7,1,0,0,0,1,0,0,0
1801,2019,26499,145.0,64.2,1,0,0,0,0,1,0,0
1802,2019,27890,145.0,60.1,1,0,0,0,1,0,0,0
1803,2019,30989,145.0,54.3,1,0,0,0,0,0,0,1
1804,2019,35099,145.0,44.1,0,0,0,1,0,0,0,1
1805,2019,33699,145.0,55.4,1,0,0,0,0,0,0,1
1806,2019,31599,145.0,46.3,0,0,0,1,0,0,0,1
1807,2019,30599,145.0,54.3,1,0,0,0,0,0,0,1
1808,2019,31299,145.0,61.4,1,0,0,0,0,0,0,1
1809,2016,19099,30.0,64.2,1,0,0,0,0,0,0,1
1810,2019,24199,145.0,44.1,0,0,0,1,0,0,0,1
1811,2017,15250,145.0,64.2,1,0,0,0,0,0,0,1
1812,2019,26949,145.0,42.2,0,0,0,1,1,0,0,0
1813,2019,26949,145.0,42.2,0,0,0,1,1,0,0,0
1814,2019,28749,145.0,58.9,1,0,0,0,1,0,0,0
1815,2019,27950,145.0,44.1,0,0,0,1,1,0,0,0
1816,2019,31950,145.0,46.3,1,0,0,0,1,0,0,0
1817,2019,24599,145.0,46.3,0,0,0,1,0,0,0,1
1818,2017,17599,20.0,64.2,1,0,0,0,0,0,0,1
1819,2019,25699,145.0,45.6,0,0,0,1,0,0,0,1
1820,2019,30399,145.0,54.3,1,0,0,0,0,0,0,1
1821,2016,15199,20.0,64.2,1,0,0,0,0,0,0,1
1822,2016,20299,20.0,67.3,1,0,0,0,0,0,0,1
1823,2017,22999,20.0,67.3,1,0,0,0,0,0,0,1
1824,2019,31299,145.0,51.4,1,0,0,0,0,0,0,1
1825,2019,36539,145.0,55.4,1,0,0,0,0,0,0,1
1826,2015,16699,30.0,64.2,1,0,0,0,0,0,0,1
1827,2017,24499,150.0,67.3,1,0,0,0,0,0,0,1
1828,2019,33799,150.0,55.4,1,0,0,0,0,0,0,1
1829,2016,21099,20.0,67.3,1,0,0,0,0,0,0,1
1830,2016,16499,20.0,64.2,1,0,0,0,0,0,0,1
1831,2019,32495,145.0,44.1,0,0,0,1,1,0,0,0
1832,2019,34995,145.0,54.3,1,0,0,0,1,0,0,0
1833,2020,54995,145.0,29.7,0,0,0,1,0,0,0,1
1834,2017,18495,145.0,50.4,0,0,0,1,0,0,0,1
1835,2017,18795,30.0,60.1,1,0,0,0,0,0,0,1
1836,2019,23495,145.0,45.6,0,0,0,1,1,0,0,0
1837,2019,33995,145.0,42.8,0,0,0,1,0,0,0,1
1838,2019,30995,145.0,44.1,0,0,0,1,0,0,0,1
1839,2018,26595,145.0,57.7,1,0,0,0,1,0,0,0
1840,2019,30950,145.0,56.5,1,0,0,0,1,0,0,0
1841,2019,41750,145.0,34.5,0,0,0,1,0,0,0,1
1842,2019,26949,145.0,60.1,1,0,0,0,1,0,0,0
1843,2019,28950,145.0,42.8,0,0,0,1,1,0,0,0
1844,2019,40890,145.0,29.1,0,0,0,1,0,0,0,1
1845,2016,18950,30.0,64.2,1,0,0,0,1,0,0,0
1846,2019,20599,145.0,46.3,0,0,0,1,0,0,0,1
1847,2019,25799,145.0,61.4,1,0,0,0,0,0,0,1
1848,2019,28749,145.0,64.2,1,0,0,0,0,0,0,1
1849,2019,30949,145.0,57.7,1,0,0,0,0,0,0,1
1850,2019,20699,145.0,61.4,1,0,0,0,0,0,0,1
1851,2019,29799,145.0,57.7,1,0,0,0,0,0,0,1
1852,2019,29995,145.0,55.4,1,0,0,0,0,0,0,1
1853,2019,33789,145.0,61.4,1,0,0,0,0,0,0,1
1854,2016,19599,0.0,74.3,0,1,0,0,0,0,0,1
1855,2017,34849,145.0,35.3,0,0,0,1,0,0,0,1
1856,2017,15699,145.0,53.3,0,0,0,1,0,1,0,0
1857,2019,29649,145.0,57.7,1,0,0,0,0,0,0,1
1858,2017,21449,125.0,60.1,1,0,0,0,0,0,0,1
1859,2015,16999,30.0,64.2,1,0,0,0,0,0,0,1
1860,2019,24039,145.0,47.1,0,0,0,1,0,1,0,0
1861,2016,17799,30.0,64.2,1,0,0,0,0,0,0,1
1862,2017,20099,30.0,60.1,1,0,0,0,0,0,0,1
1863,2018,28389,145.0,57.7,1,0,0,0,0,0,0,1
1864,2018,22849,145.0,45.6,0,0,0,1,0,0,0,1
1865,2019,20249,145.0,46.3,0,0,0,1,0,0,0,1
1866,2019,25749,145.0,61.4,1,0,0,0,0,0,0,1
1867,2019,24049,145.0,61.4,1,0,0,0,0,0,0,1
1868,2019,25799,145.0,46.3,0,0,0,1,0,0,0,1
1869,2019,25299,145.0,46.3,0,0,0,1,0,0,0,1
1870,2019,19849,145.0,46.3,0,0,0,1,0,0,0,1
1871,2019,19849,145.0,46.3,0,0,0,1,0,0,0,1
1872,2019,25949,145.0,47.1,0,0,0,1,0,0,0,1
1873,2019,26449,145.0,47.1,0,0,0,1,0,0,0,1
1874,2016,20199,20.0,67.3,1,0,0,0,0,0,0,1
1875,2017,23999,150.0,67.3,1,0,0,0,0,0,0,1
1876,2019,31199,150.0,44.1,0,0,0,1,0,0,0,1
1877,2019,24249,145.0,44.1,0,0,0,1,0,0,0,1
1878,2019,23199,145.0,65.7,1,0,0,0,0,1,0,0
1879,2019,25499,145.0,61.4,1,0,0,0,0,0,0,1
1880,2019,20999,145.0,61.4,1,0,0,0,0,0,0,1
1881,2018,18449,145.0,65.7,1,0,0,0,0,0,0,1
1882,2019,29749,145.0,64.2,1,0,0,0,0,0,0,1
1883,2019,28799,145.0,61.4,1,0,0,0,0,0,0,1
1884,2017,27699,260.0,36.2,0,0,0,1,0,0,0,1
1885,2017,22399,160.0,43.5,0,0,0,1,0,0,0,1
1886,2019,34499,145.0,44.1,0,0,0,1,0,0,0,1
1887,2019,30249,145.0,54.3,1,0,0,0,0,0,0,1
1888,2019,21449,145.0,46.3,0,0,0,1,0,0,0,1
1889,2019,19899,145.0,46.3,0,0,0,1,0,0,0,1
1890,2019,19599,145.0,46.3,0,0,0,1,0,0,0,1
1891,2019,25749,145.0,61.4,1,0,0,0,0,0,0,1
1892,2019,26299,145.0,47.1,0,0,0,1,0,0,0,1
1893,2015,14899,20.0,64.2,1,0,0,0,0,0,0,1
1894,2019,29699,145.0,61.4,1,0,0,0,0,0,0,1
1895,2019,25599,145.0,61.4,1,0,0,0,0,0,0,1
1896,2018,23899,145.0,46.3,0,0,0,1,0,0,0,1
1897,2019,26499,145.0,47.1,0,0,0,1,0,0,0,1
1898,2019,24399,145.0,46.3,0,0,0,1,0,0,0,1
1899,2019,28299,145.0,56.5,1,0,0,0,0,0,0,1
1900,2019,20299,145.0,46.3,0,0,0,1,0,0,0,1
1901,2019,29999,145.0,44.1,0,0,0,1,0,0,0,1
1902,2019,20849,145.0,61.4,1,0,0,0,0,0,0,1
1903,2019,29649,145.0,57.7,1,0,0,0,0,0,0,1
1904,2019,20999,145.0,61.4,1,0,0,0,0,0,0,1
1905,2019,25699,145.0,61.4,1,0,0,0,0,0,0,1
1906,2019,25699,145.0,61.4,1,0,0,0,0,0,0,1
1907,2017,14999,145.0,50.4,0,0,0,1,0,0,0,1
1908,2019,29999,145.0,57.7,1,0,0,0,0,0,0,1
1909,2016,14499,20.0,65.7,1,0,0,0,0,0,0,1
1910,2016,19499,30.0,64.2,1,0,0,0,0,0,0,1
1911,2019,24299,145.0,61.4,1,0,0,0,0,0,0,1
1912,2019,23499,145.0,61.4,1,0,0,0,0,0,0,1
1913,2019,25500,145.0,64.2,1,0,0,0,0,0,0,1
1914,2016,30500,300.0,34.0,0,0,0,1,1,0,0,0
1915,2019,67000,145.0,28.0,0,0,0,1,1,0,0,0
1916,2017,22000,145.0,65.7,1,0,0,0,0,0,0,1
1917,2017,20600,145.0,60.1,1,0,0,0,0,0,0,1
1918,2020,34500,145.0,48.7,1,0,0,0,0,0,0,1
1919,2020,34500,145.0,48.7,1,0,0,0,0,0,0,1
1920,2020,30500,145.0,64.2,1,0,0,0,0,0,0,1
1921,2020,34500,145.0,48.7,1,0,0,0,0,0,0,1
1922,2020,34500,145.0,48.7,1,0,0,0,0,0,0,1
1923,2019,24648,145.0,60.1,1,0,0,0,0,0,0,1
1924,2017,27799,150.0,43.5,0,0,0,1,0,0,0,1
1925,2017,43949,300.0,32.8,0,0,0,1,0,0,0,1
1926,2017,20500,145.0,58.9,1,0,0,0,0,0,0,1
1927,2018,23389,145.0,61.4,1,0,0,0,0,0,0,1
1928,2019,22800,145.0,45.6,0,0,0,1,0,0,0,1
1929,2019,28400,145.0,57.7,1,0,0,0,1,0,0,0
1930,2017,19000,145.0,64.2,1,0,0,0,0,0,0,1
1931,2019,27850,145.0,57.7,1,0,0,0,0,0,0,1
1932,2019,26500,145.0,61.4,1,0,0,0,0,0,0,1
1933,2019,25399,145.0,47.1,0,0,0,1,0,0,0,1
1934,2019,20849,145.0,61.4,1,0,0,0,0,0,0,1
1935,2019,20449,145.0,61.4,1,0,0,0,0,0,0,1
1936,2019,29799,145.0,57.7,1,0,0,0,0,0,0,1
1937,2019,28499,145.0,41.5,0,0,0,1,0,0,0,1
1938,2019,30149,145.0,54.3,1,0,0,0,0,0,0,1
1939,2019,26099,145.0,47.1,0,0,0,1,0,0,0,1
1940,2019,19799,145.0,46.3,0,0,0,1,0,0,0,1
1941,2019,19799,145.0,46.3,0,0,0,1,0,0,0,1
1942,2019,25549,145.0,61.4,1,0,0,0,0,0,0,1
1943,2019,25699,145.0,47.1,0,0,0,1,0,0,0,1
1944,2019,26399,145.0,61.4,1,0,0,0,0,0,0,1
1945,2019,23549,145.0,46.3,0,0,0,1,0,0,0,1
1946,2019,25299,145.0,46.3,0,0,0,1,0,0,0,1
1947,2020,31000,145.0,64.2,1,0,0,0,0,0,0,1
1948,2020,30500,145.0,64.2,1,0,0,0,0,0,0,1
1949,2020,30500,145.0,64.2,1,0,0,0,0,0,0,1
1950,2016,17399,30.0,64.2,1,0,0,0,0,0,0,1
1951,2019,26799,145.0,45.6,0,0,0,1,0,0,0,1
1952,2019,31499,145.0,54.3,1,0,0,0,0,0,0,1
1953,2019,25249,145.0,46.3,0,0,0,1,0,0,0,1
1954,2019,31999,145.0,57.7,1,0,0,0,0,0,0,1
1955,2019,28999,145.0,61.4,1,0,0,0,0,0,0,1
1956,2019,28999,145.0,61.4,1,0,0,0,0,0,0,1
1957,2019,20299,145.0,46.3,0,0,0,1,0,0,0,1
1958,2019,20249,145.0,46.3,0,0,0,1,0,0,0,1
1959,2019,25549,145.0,46.3,0,0,0,1,0,0,0,1
1960,2019,19749,145.0,46.3,0,0,0,1,0,0,0,1
1961,2019,26249,145.0,43.5,0,0,0,1,0,0,0,1
1962,2019,29199,145.0,64.2,1,0,0,0,0,0,0,1
1963,2019,35199,145.0,44.1,0,0,0,1,0,0,0,1
1964,2019,27699,145.0,45.6,0,0,0,1,0,0,0,1
1965,2019,32549,145.0,64.2,1,0,0,0,1,0,0,0
1966,2019,33199,145.0,42.2,0,0,0,1,1,0,0,0
1967,2019,26799,145.0,58.9,1,0,0,0,0,0,0,1
1968,2019,25199,145.0,44.1,0,0,0,1,0,0,0,1
1969,2019,25199,145.0,42.2,0,0,0,1,0,0,0,1
1970,2019,27699,145.0,60.1,1,0,0,0,1,0,0,0
1971,2019,30999,145.0,41.5,0,0,0,1,0,0,0,1
1972,2019,25699,145.0,45.6,0,0,0,1,0,0,0,1
1973,2019,25389,145.0,45.6,0,0,0,1,0,0,0,1
1974,2019,29299,145.0,44.1,0,0,0,1,0,0,0,1
1975,2019,40649,145.0,30.4,0,0,0,1,0,0,0,1
1976,2015,16199,20.0,64.2,1,0,0,0,0,0,0,1
1977,2019,40749,145.0,30.4,0,0,0,1,0,0,0,1
1978,2019,29399,145.0,42.2,0,0,0,1,0,0,0,1
1979,2017,42299,145.0,32.8,0,0,0,1,0,0,0,1
1980,2019,38699,145.0,30.4,0,0,0,1,0,0,0,1
1981,2019,33599,145.0,44.1,0,0,0,1,0,0,0,1
1982,2019,24299,145.0,44.1,0,0,0,1,1,0,0,0
1983,2019,27299,145.0,58.9,1,0,0,0,1,0,0,0
1984,2019,31199,145.0,46.3,0,0,0,1,1,0,0,0
1985,2019,34039,145.0,44.1,0,0,0,1,0,0,0,1
1986,2019,32399,145.0,42.2,0,0,0,1,1,0,0,0
1987,2019,38289,145.0,54.3,1,0,0,0,0,0,0,1
1988,2019,33719,145.0,61.4,1,0,0,0,1,0,0,0
1989,2019,32069,145.0,64.2,1,0,0,0,1,0,0,0
1990,2019,30759,145.0,53.3,1,0,0,0,1,0,0,0
1991,2019,31899,145.0,46.3,0,0,0,1,0,0,0,1
1992,2019,31499,145.0,64.2,1,0,0,0,0,0,0,1
1993,2018,23249,145.0,46.3,0,0,0,1,1,0,0,0
1994,2018,22899,145.0,46.3,0,0,0,1,1,0,0,0
1995,2016,18699,30.0,64.2,1,0,0,0,0,0,0,1
1996,2019,30499,145.0,61.4,1,0,0,0,0,0,0,1
1997,2019,28589,145.0,57.7,1,0,0,0,1,0,0,0
1998,2019,31499,145.0,54.3,1,0,0,0,0,0,0,1
1999,2019,29799,145.0,46.3,0,0,0,1,1,0,0,0
2000,2019,29399,145.0,61.4,1,0,0,0,0,0,0,1
2001,2019,26249,145.0,61.4,1,0,0,0,0,0,0,1
2002,2019,19799,145.0,46.3,0,0,0,1,0,0,0,1
2003,2019,30049,145.0,44.1,0,0,0,1,0,0,0,1
2004,2019,23849,145.0,46.3,0,0,0,1,0,0,0,1
2005,2019,20549,145.0,61.4,1,0,0,0,0,0,0,1
2006,2016,18349,30.0,64.2,1,0,0,0,0,0,0,1
2007,2019,34499,145.0,42.2,0,0,0,1,0,0,0,1
2008,2019,27699,145.0,60.1,1,0,0,0,0,0,0,1
2009,2019,23799,145.0,46.3,0,0,0,1,0,0,0,1
2010,2018,22949,145.0,46.3,0,0,0,1,1,0,0,0
2011,2018,27449,145.0,57.7,1,0,0,0,1,0,0,0
2012,2019,25899,145.0,44.1,0,0,0,1,0,0,0,1
2013,2019,20999,145.0,61.4,1,0,0,0,0,0,0,1
2014,2019,26999,145.0,61.4,1,0,0,0,0,0,0,1
2015,2019,29799,145.0,57.7,1,0,0,0,0,0,0,1
2016,2019,25349,145.0,46.3,0,0,0,1,0,0,0,1
2017,2019,20699,145.0,61.4,1,0,0,0,0,0,0,1
2018,2016,16499,20.0,64.2,1,0,0,0,0,0,0,1
2019,2020,48879,145.0,29.7,0,0,0,1,0,0,0,1
2020,2019,36199,145.0,30.4,0,0,0,1,0,0,0,1
2021,2019,29849,145.0,44.1,0,0,0,1,0,0,0,1
2022,2019,24999,145.0,46.3,0,0,0,1,0,0,0,1
2023,2019,25649,145.0,46.3,0,0,0,1,0,0,0,1
2024,2019,25149,145.0,47.1,0,0,0,1,0,0,0,1
2025,2019,26049,145.0,47.1,0,0,0,1,0,0,0,1
2026,2019,29249,145.0,57.7,1,0,0,0,0,0,0,1
2027,2019,30499,145.0,54.3,1,0,0,0,0,0,0,1
2028,2019,31699,145.0,57.7,1,0,0,0,0,0,0,1
2029,2019,25549,145.0,61.4,1,0,0,0,0,0,0,1
2030,2019,24799,145.0,61.4,1,0,0,0,0,0,0,1
2031,2019,31779,145.0,54.3,1,0,0,0,0,0,0,1
2032,2019,35499,145.0,44.1,0,0,0,1,0,0,0,1
2033,2019,31899,145.0,64.2,1,0,0,0,0,0,0,1
2034,2019,29099,145.0,44.1,0,0,0,1,0,0,0,1
2035,2019,25199,145.0,61.4,1,0,0,0,0,0,0,1
2036,2019,35299,145.0,55.4,1,0,0,0,0,0,0,1
2037,2019,32399,145.0,46.3,0,0,0,1,0,0,0,1
2038,2019,29699,145.0,47.1,0,0,0,1,0,0,0,1
2039,2019,66699,145.0,28.5,0,0,0,1,0,0,0,1
2040,2019,36599,145.0,41.5,0,0,0,1,0,0,0,1
2041,2019,33699,145.0,57.7,1,0,0,0,0,0,0,1
2042,2019,49499,145.0,29.1,0,0,0,1,0,0,0,1
2043,2020,33469,145.0,54.3,1,0,0,0,0,0,0,1
2044,2013,12999,145.0,53.3,1,0,0,0,1,0,0,0
2045,2016,19999,125.0,51.4,0,0,0,1,0,0,0,1
2046,2019,25399,145.0,47.1,0,0,0,1,0,0,0,1
2047,2019,26249,145.0,47.1,0,0,0,1,0,0,0,1
2048,2019,20249,145.0,46.3,0,0,0,1,0,0,0,1
2049,2019,19849,145.0,46.3,0,0,0,1,0,0,0,1
2050,2019,25599,145.0,47.1,0,0,0,1,0,0,0,1
2051,2019,24799,145.0,46.3,0,0,0,1,0,0,0,1
2052,2019,24799,145.0,46.3,0,0,0,1,0,0,0,1
2053,2017,37199,145.0,35.3,0,0,0,1,0,0,0,1
2054,2016,18349,30.0,64.2,1,0,0,0,0,0,0,1
2055,2019,27199,145.0,56.5,1,0,0,0,0,0,0,1
2056,2019,29249,145.0,57.7,1,0,0,0,0,0,0,1
2057,2018,17999,145.0,64.2,1,0,0,0,0,0,0,1
2058,2019,25199,145.0,61.4,1,0,0,0,0,0,0,1
2059,2019,29749,145.0,61.4,1,0,0,0,0,0,0,1
2060,2019,43049,145.0,30.4,0,0,0,1,0,0,0,1
2061,2019,41949,145.0,29.7,0,0,0,1,0,0,0,1
2062,2019,40649,145.0,30.4,0,0,0,1,0,0,0,1
2063,2016,21999,30.0,64.2,1,0,0,0,0,0,0,1
2064,2017,17890,145.0,61.4,1,0,0,0,0,0,0,1
2065,2019,29427,145.0,44.1,0,0,0,1,0,0,0,1
2066,2019,27690,145.0,44.1,0,0,0,1,0,0,0,1
2067,2020,33800,145.0,47.1,0,0,0,1,0,0,0,1
2068,2020,29990,145.0,64.2,1,0,0,0,0,0,0,1
2069,2020,33990,145.0,48.7,1,0,0,0,0,0,0,1
2070,2019,29000,145.0,57.7,1,0,0,0,0,0,0,1
2071,2019,30200,145.0,64.2,1,0,0,0,0,0,0,1
2072,2019,30132,145.0,57.7,1,0,0,0,0,0,0,1
2073,2019,30000,145.0,57.7,1,0,0,0,0,0,0,1
2074,2019,33599,145.0,44.1,0,0,0,1,0,0,0,1
2075,2019,31999,145.0,61.4,1,0,0,0,0,0,0,1
2076,2019,33799,145.0,57.7,1,0,0,0,0,0,0,1
2077,2015,15991,125.0,60.1,1,0,0,0,0,0,0,1
2078,2017,14990,0.0,134.5,0,1,0,0,0,0,0,1
2079,2019,25900,150.0,47.1,0,0,0,1,0,0,0,1
2080,2016,20890,20.0,68.9,1,0,0,0,0,0,0,1
2081,2018,26000,145.0,42.2,0,0,0,1,0,0,0,1
2082,2017,25490,30.0,65.7,1,0,0,0,0,0,0,1
2083,2019,23000,145.0,46.3,0,0,0,1,0,0,0,1
2084,2019,26299,145.0,46.3,0,0,0,1,0,0,0,1
2085,2019,19999,145.0,46.3,0,0,0,1,0,0,0,1
2086,2019,29399,145.0,57.7,1,0,0,0,0,0,0,1
2087,2014,14999,20.0,64.2,1,0,0,0,0,0,0,1
2088,2014,11999,150.0,47.9,0,0,0,1,0,0,0,1
2089,2019,25399,145.0,44.1,0,0,0,1,0,0,0,1
2090,2019,20799,145.0,61.4,1,0,0,0,0,0,0,1
2091,2019,20299,145.0,61.4,1,0,0,0,0,0,0,1
2092,2019,19849,145.0,46.3,0,0,0,1,0,0,0,1
2093,2019,26899,145.0,45.6,0,0,0,1,0,0,0,1
2094,2019,30399,145.0,54.3,1,0,0,0,0,0,0,1
2095,2019,26399,145.0,47.9,0,0,0,1,0,0,0,1
2096,2019,24699,145.0,46.3,0,0,0,1,0,0,0,1
2097,2019,32069,145.0,64.2,1,0,0,0,0,0,0,1
2098,2019,30599,145.0,44.1,0,0,0,1,0,0,0,1
2099,2019,28799,145.0,60.1,1,0,0,0,0,0,0,1
2100,2019,30099,145.0,54.3,1,0,0,0,0,0,0,1
2101,2019,32429,145.0,57.7,1,0,0,0,0,0,0,1
2102,2019,33599,145.0,57.7,1,0,0,0,0,0,0,1
2103,2018,25949,145.0,65.7,1,0,0,0,0,0,0,1
2104,2019,29399,145.0,61.4,1,0,0,0,0,0,0,1
2105,2019,32049,145.0,57.7,1,0,0,0,0,0,0,1
2106,2018,23149,145.0,61.4,1,0,0,0,0,0,0,1
2107,2019,28999,145.0,61.4,1,0,0,0,0,0,0,1
2108,2014,14299,20.0,64.2,1,0,0,0,0,0,0,1
2109,2019,25389,145.0,45.6,0,0,0,1,0,0,0,1
2110,2019,25389,145.0,45.6,0,0,0,1,0,0,0,1
2111,2019,24389,145.0,44.1,0,0,0,1,0,0,0,1
2112,2019,26899,145.0,45.6,0,0,0,1,0,0,0,1
2113,2019,30749,145.0,44.1,0,0,0,1,0,0,0,1
2114,2019,20999,145.0,61.4,1,0,0,0,0,0,0,1
2115,2018,18899,145.0,46.3,0,0,0,1,0,0,0,1
2116,2019,34579,145.0,44.1,0,0,0,1,0,0,0,1
2117,2015,17399,20.0,64.2,1,0,0,0,0,0,0,1
2118,2017,24999,145.0,65.7,1,0,0,0,0,0,0,1
2119,2019,26099,145.0,45.6,0,0,0,1,0,0,0,1
2120,2017,15999,20.0,65.7,1,0,0,0,0,0,0,1
2121,2019,30099,145.0,56.5,1,0,0,0,0,0,0,1
2122,2019,30299,145.0,55.4,1,0,0,0,0,0,0,1
2123,2019,25399,145.0,44.1,0,0,0,1,0,0,0,1
2124,2019,26599,145.0,61.4,1,0,0,0,0,0,0,1
2125,2019,25449,145.0,47.1,0,0,0,1,0,0,0,1
2126,2019,25699,145.0,47.1,0,0,0,1,0,0,0,1
2127,2019,20299,145.0,46.3,0,0,0,1,0,0,0,1
2128,2019,29949,145.0,57.7,1,0,0,0,0,0,0,1
2129,2019,20449,145.0,46.3,0,0,0,1,0,0,0,1
2130,2019,25549,145.0,61.4,1,0,0,0,0,0,0,1
2131,2019,25349,145.0,46.3,0,0,0,1,0,0,0,1
2132,2019,28300,145.0,44.1,0,0,0,1,0,0,0,1
